User_ID,Session_ID,Event,Timestamp,Device,Region,Channel,Product_Category,Revenue,Bounce_Flag,Date,Hour,Day,Month
USR01101,SES01101,Checkout,2026-08-04 05:46:19,Tablet,East,Email,Fashion,0.0,Yes,2026-08-04,5,Tuesday,August
USR01102,SES01102,Browse,2026-07-19 13:07:37,Desktop,East,Social Media,Electronics,0.0,Yes,2026-07-19,13,Sunday,July
USR01102,SES01102,Add to Cart,2026-07-19 13:11:37,Desktop,West,Organic,Sports,0.0,Yes,2026-07-19,13,Sunday,July
USR01102,SES01102,Checkout,2026-07-19 13:15:37,Mobile,East,Email,Beauty,0.0,Yes,2026-07-19,13,Sunday,July
USR01103,SES01103,Browse,2026-07-29 13:15:49,Tablet,South,Social Media,Fashion,0.0,Yes,2026-07-29,13,Wednesday,July
USR01103,SES01103,Add to Cart,2026-07-29 13:20:49,Mobile,East,Google Ads,Fashion,0.0,Yes,2026-07-29,13,Wednesday,July
USR01104,SES01104,Browse,2026-07-09 13:15:12,Tablet,East,Email,Fashion,0.0,Yes,2026-07-09,13,Thursday,July
USR01104,SES01104,Add to Cart,2026-07-09 13:19:12,Mobile,North,Organic,Sports,0.0,Yes,2026-07-09,13,Thursday,July
USR01104,SES01104,Checkout,2026-07-09 13:23:12,Mobile,East,Organic,Electronics,0.0,Yes,2026-07-09,13,Thursday,July
USR01105,SES01105,Browse,2026-07-25 19:21:51,Tablet,West,Organic,Home,0.0,Yes,2026-07-25,19,Saturday,July
USR01106,SES01106,Browse,2026-07-21 16:37:57,Mobile,East,Organic,Electronics,0.0,Yes,2026-07-21,16,Tuesday,July
USR01106,SES01106,Add to Cart,2026-07-21 16:41:57,Mobile,North,Google Ads,Sports,0.0,Yes,2026-07-21,16,Tuesday,July
USR01107,SES01107,Browse,2026-07-20 22:52:15,Desktop,North,Google Ads,Sports,0.0,Yes,2026-07-20,22,Monday,July
USR01107,SES01107,Add to Cart,2026-07-20 22:55:15,Mobile,North,Organic,Electronics,0.0,Yes,2026-07-20,22,Monday,July
USR01108,SES01108,Browse,2026-07-11 04:00:20,Desktop,West,Email,Sports,0.0,Yes,2026-07-11,4,Saturday,July
USR01108,SES01108,Add to Cart,2026-07-11 04:02:20,Desktop,South,Google Ads,Beauty,0.0,Yes,2026-07-11,4,Saturday,July
USR01108,SES01108,Checkout,2026-07-11 04:06:20,Tablet,East,Social Media,Sports,0.0,Yes,2026-07-11,4,Saturday,July
USR01109,SES01109,Browse,2026-07-10 02:41:59,Desktop,South,Social Media,Home,0.0,Yes,2026-07-10,2,Friday,July
USR01110,SES01110,Browse,2026-07-17 06:41:47,Tablet,North,Social Media,Sports,0.0,Yes,2026-07-17,6,Friday,July
USR01110,SES01110,Add to Cart,2026-07-17 06:43:47,Mobile,South,Organic,Home,0.0,Yes,2026-07-17,6,Friday,July
USR01111,SES01111,Browse,2026-07-22 16:27:29,Desktop,East,Organic,Home,0.0,Yes,2026-07-22,16,Wednesday,July
USR01112,SES01112,Browse,2026-07-31 02:34:35,Mobile,South,Google Ads,Electronics,0.0,Yes,2026-07-31,2,Friday,July
USR01112,SES01112,Add to Cart,2026-07-31 02:37:35,Tablet,South,Organic,Electronics,0.0,Yes,2026-07-31,2,Friday,July
USR01113,SES01113,Browse,2026-07-26 08:56:52,Tablet,East,Social Media,Beauty,0.0,Yes,2026-07-26,8,Sunday,July
USR01113,SES01113,Add to Cart,2026-07-26 09:00:52,Tablet,West,Organic,Home,0.0,Yes,2026-07-26,9,Sunday,July
USR01113,SES01113,Checkout,2026-07-26 09:05:52,Desktop,West,Email,Electronics,0.0,Yes,2026-07-26,9,Sunday,July
USR01113,SES01113,Purchase,2026-07-26 09:07:52,Desktop,East,Google Ads,Home,751.72,No,2026-07-26,9,Sunday,July
USR01114,SES01114,Browse,2026-07-31 02:45:57,Mobile,West,Social Media,Sports,0.0,Yes,2026-07-31,2,Friday,July
USR01114,SES01114,Add to Cart,2026-07-31 02:49:57,Tablet,North,Organic,Fashion,0.0,Yes,2026-07-31,2,Friday,July
USR01114,SES01114,Checkout,2026-07-31 02:54:57,Desktop,South,Social Media,Fashion,0.0,Yes,2026-07-31,2,Friday,July
USR01115,SES01115,Browse,2026-07-23 12:09:44,Tablet,South,Email,Home,0.0,Yes,2026-07-23,12,Thursday,July
USR01115,SES01115,Add to Cart,2026-07-23 12:14:44,Tablet,West,Email,Fashion,0.0,Yes,2026-07-23,12,Thursday,July
USR01115,SES01115,Checkout,2026-07-23 12:18:44,Mobile,North,Organic,Home,0.0,Yes,2026-07-23,12,Thursday,July
USR01115,SES01115,Purchase,2026-07-23 12:21:44,Desktop,West,Email,Home,1163.22,No,2026-07-23,12,Thursday,July
USR01116,SES01116,Browse,2026-07-29 18:02:50,Desktop,North,Social Media,Fashion,0.0,Yes,2026-07-29,18,Wednesday,July
USR01116,SES01116,Add to Cart,2026-07-29 18:07:50,Tablet,South,Email,Sports,0.0,Yes,2026-07-29,18,Wednesday,July
USR01117,SES01117,Browse,2026-07-17 12:45:32,Tablet,East,Google Ads,Beauty,0.0,Yes,2026-07-17,12,Friday,July
USR01117,SES01117,Add to Cart,2026-07-17 12:48:32,Tablet,South,Social Media,Sports,0.0,Yes,2026-07-17,12,Friday,July
USR01118,SES01118,Browse,2026-07-16 11:54:08,Desktop,East,Google Ads,Sports,0.0,Yes,2026-07-16,11,Thursday,July
USR01118,SES01118,Add to Cart,2026-07-16 11:56:08,Mobile,East,Google Ads,Home,0.0,Yes,2026-07-16,11,Thursday,July
USR01119,SES01119,Browse,2026-07-21 22:34:05,Mobile,West,Social Media,Fashion,0.0,Yes,2026-07-21,22,Tuesday,July
USR01119,SES01119,Add to Cart,2026-07-21 22:36:05,Mobile,East,Social Media,Home,0.0,Yes,2026-07-21,22,Tuesday,July
USR01119,SES01119,Checkout,2026-07-21 22:40:05,Tablet,South,Email,Home,0.0,Yes,2026-07-21,22,Tuesday,July
USR01120,SES01120,Browse,2026-07-12 21:09:07,Desktop,East,Organic,Electronics,0.0,Yes,2026-07-12,21,Sunday,July
USR01120,SES01120,Add to Cart,2026-07-12 21:14:07,Mobile,West,Organic,Fashion,0.0,Yes,2026-07-12,21,Sunday,July
USR01121,SES01121,Browse,2026-07-08 04:23:36,Desktop,South,Social Media,Sports,0.0,Yes,2026-07-08,4,Wednesday,July
USR01122,SES01122,Browse,2026-07-14 18:16:50,Tablet,North,Google Ads,Fashion,0.0,Yes,2026-07-14,18,Tuesday,July
USR01123,SES01123,Browse,2026-07-10 22:01:46,Desktop,South,Social Media,Electronics,0.0,Yes,2026-07-10,22,Friday,July
USR01123,SES01123,Add to Cart,2026-07-10 22:05:46,Mobile,East,Social Media,Beauty,0.0,Yes,2026-07-10,22,Friday,July
USR01124,SES01124,Browse,2026-07-13 04:15:31,Mobile,East,Email,Sports,0.0,Yes,2026-07-13,4,Monday,July
USR01124,SES01124,Add to Cart,2026-07-13 04:18:31,Mobile,South,Organic,Beauty,0.0,Yes,2026-07-13,4,Monday,July
USR01124,SES01124,Checkout,2026-07-13 04:22:31,Tablet,South,Organic,Electronics,0.0,Yes,2026-07-13,4,Monday,July
USR01125,SES01125,Browse,2026-08-05 06:35:48,Mobile,North,Google Ads,Sports,0.0,Yes,2026-08-05,6,Wednesday,August
USR01125,SES01125,Add to Cart,2026-08-05 06:40:48,Mobile,South,Organic,Beauty,0.0,Yes,2026-08-05,6,Wednesday,August
USR01125,SES01125,Checkout,2026-08-05 06:42:48,Tablet,North,Social Media,Beauty,0.0,Yes,2026-08-05,6,Wednesday,August
USR01125,SES01125,Purchase,2026-08-05 06:44:48,Mobile,West,Organic,Home,1026.26,No,2026-08-05,6,Wednesday,August
USR01126,SES01126,Browse,2026-08-03 09:21:36,Mobile,North,Google Ads,Electronics,0.0,Yes,2026-08-03,9,Monday,August
USR01127,SES01127,Browse,2026-07-31 03:21:07,Desktop,West,Organic,Sports,0.0,Yes,2026-07-31,3,Friday,July
USR01128,SES01128,Browse,2026-08-01 18:43:08,Tablet,East,Organic,Electronics,0.0,Yes,2026-08-01,18,Saturday,August
USR01128,SES01128,Add to Cart,2026-08-01 18:46:08,Mobile,West,Google Ads,Home,0.0,Yes,2026-08-01,18,Saturday,August
USR01128,SES01128,Checkout,2026-08-01 18:48:08,Mobile,North,Social Media,Fashion,0.0,Yes,2026-08-01,18,Saturday,August
USR01129,SES01129,Browse,2026-07-13 03:06:32,Mobile,North,Organic,Electronics,0.0,Yes,2026-07-13,3,Monday,July
USR01129,SES01129,Add to Cart,2026-07-13 03:10:32,Desktop,South,Google Ads,Home,0.0,Yes,2026-07-13,3,Monday,July
USR01130,SES01130,Browse,2026-07-30 15:55:35,Mobile,East,Organic,Fashion,0.0,Yes,2026-07-30,15,Thursday,July
USR01130,SES01130,Add to Cart,2026-07-30 15:58:35,Desktop,North,Social Media,Home,0.0,Yes,2026-07-30,15,Thursday,July
USR01131,SES01131,Browse,2026-07-18 06:52:26,Desktop,East,Organic,Electronics,0.0,Yes,2026-07-18,6,Saturday,July
USR01131,SES01131,Add to Cart,2026-07-18 06:56:26,Mobile,West,Google Ads,Beauty,0.0,Yes,2026-07-18,6,Saturday,July
USR01132,SES01132,Browse,2026-07-15 18:29:25,Tablet,North,Email,Fashion,0.0,Yes,2026-07-15,18,Wednesday,July
USR01133,SES01133,Browse,2026-07-22 08:42:28,Desktop,West,Google Ads,Sports,0.0,Yes,2026-07-22,8,Wednesday,July
USR01133,SES01133,Add to Cart,2026-07-22 08:44:28,Tablet,North,Organic,Home,0.0,Yes,2026-07-22,8,Wednesday,July
USR01134,SES01134,Browse,2026-07-07 20:13:31,Mobile,East,Email,Beauty,0.0,Yes,2026-07-07,20,Tuesday,July
USR01135,SES01135,Browse,2026-07-29 09:59:34,Desktop,West,Social Media,Beauty,0.0,Yes,2026-07-29,9,Wednesday,July
USR01135,SES01135,Add to Cart,2026-07-29 10:04:34,Tablet,East,Organic,Electronics,0.0,Yes,2026-07-29,10,Wednesday,July
USR01135,SES01135,Checkout,2026-07-29 10:07:34,Mobile,North,Google Ads,Sports,0.0,Yes,2026-07-29,10,Wednesday,July
USR01135,SES01135,Purchase,2026-07-29 10:10:34,Mobile,East,Social Media,Fashion,927.8,No,2026-07-29,10,Wednesday,July
USR01136,SES01136,Browse,2026-07-11 06:35:33,Desktop,East,Google Ads,Fashion,0.0,Yes,2026-07-11,6,Saturday,July
USR01137,SES01137,Browse,2026-07-22 21:24:32,Mobile,South,Social Media,Beauty,0.0,Yes,2026-07-22,21,Wednesday,July
USR01137,SES01137,Add to Cart,2026-07-22 21:26:32,Tablet,South,Social Media,Fashion,0.0,Yes,2026-07-22,21,Wednesday,July
USR01137,SES01137,Checkout,2026-07-22 21:30:32,Desktop,East,Organic,Electronics,0.0,Yes,2026-07-22,21,Wednesday,July
USR01138,SES01138,Browse,2026-08-03 11:33:54,Tablet,South,Google Ads,Beauty,0.0,Yes,2026-08-03,11,Monday,August
USR01138,SES01138,Add to Cart,2026-08-03 11:38:54,Mobile,North,Social Media,Beauty,0.0,Yes,2026-08-03,11,Monday,August
USR01139,SES01139,Browse,2026-07-30 18:40:31,Tablet,East,Organic,Sports,0.0,Yes,2026-07-30,18,Thursday,July
USR01139,SES01139,Add to Cart,2026-07-30 18:44:31,Mobile,East,Email,Beauty,0.0,Yes,2026-07-30,18,Thursday,July
USR01139,SES01139,Checkout,2026-07-30 18:49:31,Mobile,South,Google Ads,Sports,0.0,Yes,2026-07-30,18,Thursday,July
USR01140,SES01140,Browse,2026-08-05 18:22:12,Desktop,North,Organic,Beauty,0.0,Yes,2026-08-05,18,Wednesday,August
USR01141,SES01141,Browse,2026-07-29 21:33:47,Tablet,South,Email,Sports,0.0,Yes,2026-07-29,21,Wednesday,July
USR01142,SES01142,Browse,2026-08-04 18:05:12,Mobile,North,Google Ads,Sports,0.0,Yes,2026-08-04,18,Tuesday,August
USR01143,SES01143,Browse,2026-07-12 22:46:40,Tablet,East,Social Media,Beauty,0.0,Yes,2026-07-12,22,Sunday,July
USR01144,SES01144,Browse,2026-07-23 23:15:34,Desktop,South,Email,Fashion,0.0,Yes,2026-07-23,23,Thursday,July
USR01144,SES01144,Add to Cart,2026-07-23 23:20:34,Mobile,West,Email,Electronics,0.0,Yes,2026-07-23,23,Thursday,July
USR01145,SES01145,Browse,2026-07-12 10:24:51,Tablet,West,Organic,Beauty,0.0,Yes,2026-07-12,10,Sunday,July
USR01146,SES01146,Browse,2026-07-17 13:14:52,Mobile,West,Social Media,Home,0.0,Yes,2026-07-17,13,Friday,July
USR01147,SES01147,Browse,2026-08-05 16:04:21,Tablet,West,Social Media,Fashion,0.0,Yes,2026-08-05,16,Wednesday,August
USR01147,SES01147,Add to Cart,2026-08-05 16:07:21,Desktop,South,Google Ads,Home,0.0,Yes,2026-08-05,16,Wednesday,August
USR01148,SES01148,Browse,2026-07-15 16:44:29,Desktop,East,Social Media,Electronics,0.0,Yes,2026-07-15,16,Wednesday,July
USR01148,SES01148,Add to Cart,2026-07-15 16:49:29,Mobile,South,Email,Home,0.0,Yes,2026-07-15,16,Wednesday,July
USR01148,SES01148,Checkout,2026-07-15 16:51:29,Mobile,South,Google Ads,Home,0.0,Yes,2026-07-15,16,Wednesday,July
USR01148,SES01148,Purchase,2026-07-15 16:54:29,Desktop,South,Organic,Beauty,804.42,No,2026-07-15,16,Wednesday,July
USR01149,SES01149,Browse,2026-07-22 11:17:39,Desktop,West,Social Media,Sports,0.0,Yes,2026-07-22,11,Wednesday,July
USR01150,SES01150,Browse,2026-07-18 10:09:31,Mobile,South,Google Ads,Beauty,0.0,Yes,2026-07-18,10,Saturday,July
USR01150,SES01150,Add to Cart,2026-07-18 10:11:31,Mobile,West,Social Media,Sports,0.0,Yes,2026-07-18,10,Saturday,July
USR01151,SES01151,Browse,2026-07-10 09:17:28,Desktop,West,Google Ads,Home,0.0,Yes,2026-07-10,9,Friday,July
USR01152,SES01152,Browse,2026-08-01 15:24:50,Tablet,East,Email,Electronics,0.0,Yes,2026-08-01,15,Saturday,August
USR01152,SES01152,Add to Cart,2026-08-01 15:28:50,Desktop,East,Email,Home,0.0,Yes,2026-08-01,15,Saturday,August
USR01153,SES01153,Browse,2026-07-26 04:18:54,Desktop,West,Google Ads,Sports,0.0,Yes,2026-07-26,4,Sunday,July
USR01153,SES01153,Add to Cart,2026-07-26 04:21:54,Tablet,South,Organic,Sports,0.0,Yes,2026-07-26,4,Sunday,July
USR01154,SES01154,Browse,2026-07-27 15:35:09,Mobile,West,Organic,Fashion,0.0,Yes,2026-07-27,15,Monday,July
USR01154,SES01154,Add to Cart,2026-07-27 15:37:09,Mobile,South,Social Media,Electronics,0.0,Yes,2026-07-27,15,Monday,July
USR01155,SES01155,Browse,2026-07-21 09:53:29,Desktop,North,Email,Home,0.0,Yes,2026-07-21,9,Tuesday,July
USR01155,SES01155,Add to Cart,2026-07-21 09:58:29,Tablet,East,Organic,Electronics,0.0,Yes,2026-07-21,9,Tuesday,July
USR01156,SES01156,Browse,2026-07-30 01:45:44,Mobile,South,Social Media,Electronics,0.0,Yes,2026-07-30,1,Thursday,July
USR01156,SES01156,Add to Cart,2026-07-30 01:49:44,Mobile,South,Social Media,Fashion,0.0,Yes,2026-07-30,1,Thursday,July
USR01156,SES01156,Checkout,2026-07-30 01:51:44,Mobile,West,Email,Sports,0.0,Yes,2026-07-30,1,Thursday,July
USR01156,SES01156,Purchase,2026-07-30 01:53:44,Desktop,East,Organic,Beauty,1922.26,No,2026-07-30,1,Thursday,July
USR01157,SES01157,Browse,2026-07-18 11:23:35,Mobile,West,Organic,Home,0.0,Yes,2026-07-18,11,Saturday,July
USR01158,SES01158,Browse,2026-07-09 17:45:21,Tablet,East,Social Media,Fashion,0.0,Yes,2026-07-09,17,Thursday,July
USR01159,SES01159,Browse,2026-07-18 02:14:29,Mobile,West,Email,Home,0.0,Yes,2026-07-18,2,Saturday,July
USR01159,SES01159,Add to Cart,2026-07-18 02:18:29,Desktop,East,Organic,Fashion,0.0,Yes,2026-07-18,2,Saturday,July
USR01159,SES01159,Checkout,2026-07-18 02:20:29,Tablet,South,Organic,Home,0.0,Yes,2026-07-18,2,Saturday,July
USR01160,SES01160,Browse,2026-07-13 19:48:34,Mobile,South,Email,Sports,0.0,Yes,2026-07-13,19,Monday,July
USR01160,SES01160,Add to Cart,2026-07-13 19:53:34,Desktop,East,Social Media,Fashion,0.0,Yes,2026-07-13,19,Monday,July
USR01161,SES01161,Browse,2026-08-05 18:06:10,Desktop,South,Email,Sports,0.0,Yes,2026-08-05,18,Wednesday,August
USR01161,SES01161,Add to Cart,2026-08-05 18:11:10,Desktop,North,Organic,Fashion,0.0,Yes,2026-08-05,18,Wednesday,August
USR01162,SES01162,Browse,2026-07-24 23:28:17,Desktop,East,Organic,Fashion,0.0,Yes,2026-07-24,23,Friday,July
USR01162,SES01162,Add to Cart,2026-07-24 23:30:17,Desktop,South,Google Ads,Sports,0.0,Yes,2026-07-24,23,Friday,July
USR01162,SES01162,Checkout,2026-07-24 23:33:17,Mobile,West,Social Media,Fashion,0.0,Yes,2026-07-24,23,Friday,July
USR01163,SES01163,Browse,2026-07-10 20:17:29,Mobile,South,Organic,Fashion,0.0,Yes,2026-07-10,20,Friday,July
USR01163,SES01163,Add to Cart,2026-07-10 20:22:29,Tablet,South,Organic,Beauty,0.0,Yes,2026-07-10,20,Friday,July
USR01163,SES01163,Checkout,2026-07-10 20:27:29,Tablet,East,Email,Electronics,0.0,Yes,2026-07-10,20,Friday,July
USR01164,SES01164,Browse,2026-07-24 17:24:59,Mobile,South,Google Ads,Fashion,0.0,Yes,2026-07-24,17,Friday,July
USR01164,SES01164,Add to Cart,2026-07-24 17:29:59,Desktop,North,Google Ads,Electronics,0.0,Yes,2026-07-24,17,Friday,July
USR01165,SES01165,Browse,2026-07-13 00:37:40,Desktop,South,Google Ads,Fashion,0.0,Yes,2026-07-13,0,Monday,July
USR01165,SES01165,Add to Cart,2026-07-13 00:39:40,Desktop,North,Social Media,Sports,0.0,Yes,2026-07-13,0,Monday,July
USR01166,SES01166,Browse,2026-07-08 09:02:01,Desktop,West,Email,Home,0.0,Yes,2026-07-08,9,Wednesday,July
USR01166,SES01166,Add to Cart,2026-07-08 09:04:01,Desktop,North,Organic,Beauty,0.0,Yes,2026-07-08,9,Wednesday,July
USR01167,SES01167,Browse,2026-08-06 13:55:15,Tablet,West,Organic,Beauty,0.0,Yes,2026-08-06,13,Thursday,August
USR01168,SES01168,Browse,2026-07-21 23:09:48,Tablet,West,Social Media,Home,0.0,Yes,2026-07-21,23,Tuesday,July
USR01168,SES01168,Add to Cart,2026-07-21 23:11:48,Mobile,West,Email,Fashion,0.0,Yes,2026-07-21,23,Tuesday,July
USR01168,SES01168,Checkout,2026-07-21 23:14:48,Tablet,West,Organic,Sports,0.0,Yes,2026-07-21,23,Tuesday,July
USR01168,SES01168,Purchase,2026-07-21 23:18:48,Desktop,East,Organic,Sports,424.29,No,2026-07-21,23,Tuesday,July
USR01169,SES01169,Browse,2026-07-13 22:51:26,Mobile,East,Organic,Beauty,0.0,Yes,2026-07-13,22,Monday,July
USR01170,SES01170,Browse,2026-07-16 09:42:34,Desktop,West,Google Ads,Fashion,0.0,Yes,2026-07-16,9,Thursday,July
USR01170,SES01170,Add to Cart,2026-07-16 09:44:34,Mobile,East,Organic,Electronics,0.0,Yes,2026-07-16,9,Thursday,July
USR01171,SES01171,Browse,2026-07-22 07:34:18,Mobile,East,Google Ads,Beauty,0.0,Yes,2026-07-22,7,Wednesday,July
USR01172,SES01172,Browse,2026-07-14 14:38:28,Mobile,South,Organic,Fashion,0.0,Yes,2026-07-14,14,Tuesday,July
USR01172,SES01172,Add to Cart,2026-07-14 14:41:28,Tablet,East,Organic,Sports,0.0,Yes,2026-07-14,14,Tuesday,July
USR01173,SES01173,Browse,2026-08-05 02:52:55,Tablet,South,Organic,Sports,0.0,Yes,2026-08-05,2,Wednesday,August
USR01173,SES01173,Add to Cart,2026-08-05 02:54:55,Tablet,West,Organic,Home,0.0,Yes,2026-08-05,2,Wednesday,August
USR01173,SES01173,Checkout,2026-08-05 02:59:55,Mobile,South,Email,Sports,0.0,Yes,2026-08-05,2,Wednesday,August
USR01173,SES01173,Purchase,2026-08-05 03:01:55,Mobile,West,Google Ads,Fashion,1140.59,No,2026-08-05,3,Wednesday,August
USR01174,SES01174,Browse,2026-07-15 21:14:30,Mobile,North,Social Media,Sports,0.0,Yes,2026-07-15,21,Wednesday,July
USR01174,SES01174,Add to Cart,2026-07-15 21:18:30,Tablet,South,Google Ads,Fashion,0.0,Yes,2026-07-15,21,Wednesday,July
USR01174,SES01174,Checkout,2026-07-15 21:22:30,Mobile,North,Organic,Beauty,0.0,Yes,2026-07-15,21,Wednesday,July
USR01175,SES01175,Browse,2026-08-01 15:25:18,Tablet,West,Email,Electronics,0.0,Yes,2026-08-01,15,Saturday,August
USR01175,SES01175,Add to Cart,2026-08-01 15:29:18,Mobile,West,Organic,Electronics,0.0,Yes,2026-08-01,15,Saturday,August
USR01175,SES01175,Checkout,2026-08-01 15:31:18,Tablet,East,Email,Fashion,0.0,Yes,2026-08-01,15,Saturday,August
USR01175,SES01175,Purchase,2026-08-01 15:33:18,Desktop,East,Google Ads,Home,1548.54,No,2026-08-01,15,Saturday,August
USR01176,SES01176,Browse,2026-07-24 02:13:42,Desktop,North,Email,Sports,0.0,Yes,2026-07-24,2,Friday,July
USR01176,SES01176,Add to Cart,2026-07-24 02:18:42,Tablet,East,Email,Beauty,0.0,Yes,2026-07-24,2,Friday,July
USR01177,SES01177,Browse,2026-07-28 07:58:25,Desktop,East,Email,Sports,0.0,Yes,2026-07-28,7,Tuesday,July
USR01177,SES01177,Add to Cart,2026-07-28 08:03:25,Desktop,South,Social Media,Home,0.0,Yes,2026-07-28,8,Tuesday,July
USR01177,SES01177,Checkout,2026-07-28 08:07:25,Tablet,South,Organic,Home,0.0,Yes,2026-07-28,8,Tuesday,July
USR01177,SES01177,Purchase,2026-07-28 08:09:25,Tablet,North,Email,Fashion,1279.15,No,2026-07-28,8,Tuesday,July
USR01178,SES01178,Browse,2026-07-17 23:09:32,Mobile,East,Social Media,Fashion,0.0,Yes,2026-07-17,23,Friday,July
USR01178,SES01178,Add to Cart,2026-07-17 23:14:32,Tablet,South,Email,Home,0.0,Yes,2026-07-17,23,Friday,July
USR01179,SES01179,Browse,2026-07-18 01:41:43,Desktop,North,Organic,Home,0.0,Yes,2026-07-18,1,Saturday,July
USR01180,SES01180,Browse,2026-08-06 07:58:21,Tablet,South,Social Media,Fashion,0.0,Yes,2026-08-06,7,Thursday,August
USR01180,SES01180,Add to Cart,2026-08-06 08:03:21,Desktop,North,Google Ads,Electronics,0.0,Yes,2026-08-06,8,Thursday,August
USR01181,SES01181,Browse,2026-07-22 12:44:33,Mobile,East,Google Ads,Beauty,0.0,Yes,2026-07-22,12,Wednesday,July
USR01182,SES01182,Browse,2026-07-25 10:19:56,Mobile,West,Google Ads,Sports,0.0,Yes,2026-07-25,10,Saturday,July
USR01182,SES01182,Add to Cart,2026-07-25 10:23:56,Tablet,South,Google Ads,Sports,0.0,Yes,2026-07-25,10,Saturday,July
USR01182,SES01182,Checkout,2026-07-25 10:26:56,Mobile,North,Google Ads,Sports,0.0,Yes,2026-07-25,10,Saturday,July
USR01182,SES01182,Purchase,2026-07-25 10:28:56,Tablet,East,Google Ads,Sports,245.01,No,2026-07-25,10,Saturday,July
USR01183,SES01183,Browse,2026-07-15 07:05:49,Mobile,South,Organic,Fashion,0.0,Yes,2026-07-15,7,Wednesday,July
USR01183,SES01183,Add to Cart,2026-07-15 07:07:49,Mobile,South,Organic,Sports,0.0,Yes,2026-07-15,7,Wednesday,July
USR01183,SES01183,Checkout,2026-07-15 07:10:49,Mobile,South,Google Ads,Home,0.0,Yes,2026-07-15,7,Wednesday,July
USR01183,SES01183,Purchase,2026-07-15 07:12:49,Desktop,South,Google Ads,Fashion,935.75,No,2026-07-15,7,Wednesday,July
USR01184,SES01184,Browse,2026-08-01 04:19:39,Mobile,South,Email,Sports,0.0,Yes,2026-08-01,4,Saturday,August
USR01184,SES01184,Add to Cart,2026-08-01 04:23:39,Tablet,West,Email,Sports,0.0,Yes,2026-08-01,4,Saturday,August
USR01185,SES01185,Browse,2026-08-05 13:39:28,Desktop,South,Social Media,Electronics,0.0,Yes,2026-08-05,13,Wednesday,August
USR01186,SES01186,Browse,2026-08-03 18:25:02,Tablet,East,Organic,Home,0.0,Yes,2026-08-03,18,Monday,August
USR01186,SES01186,Add to Cart,2026-08-03 18:29:02,Mobile,South,Email,Sports,0.0,Yes,2026-08-03,18,Monday,August
USR01187,SES01187,Browse,2026-07-18 01:39:47,Mobile,East,Social Media,Beauty,0.0,Yes,2026-07-18,1,Saturday,July
USR01187,SES01187,Add to Cart,2026-07-18 01:44:47,Desktop,East,Organic,Fashion,0.0,Yes,2026-07-18,1,Saturday,July
USR01187,SES01187,Checkout,2026-07-18 01:47:47,Tablet,North,Social Media,Beauty,0.0,Yes,2026-07-18,1,Saturday,July
USR01187,SES01187,Purchase,2026-07-18 01:51:47,Mobile,West,Email,Fashion,1823.89,No,2026-07-18,1,Saturday,July
USR01188,SES01188,Browse,2026-07-20 01:52:24,Desktop,North,Social Media,Electronics,0.0,Yes,2026-07-20,1,Monday,July
USR01188,SES01188,Add to Cart,2026-07-20 01:54:24,Mobile,North,Email,Beauty,0.0,Yes,2026-07-20,1,Monday,July
USR01188,SES01188,Checkout,2026-07-20 01:56:24,Mobile,West,Organic,Sports,0.0,Yes,2026-07-20,1,Monday,July
USR01188,SES01188,Purchase,2026-07-20 02:00:24,Tablet,North,Social Media,Electronics,477.4,No,2026-07-20,2,Monday,July
USR01189,SES01189,Browse,2026-08-02 08:24:02,Tablet,East,Social Media,Beauty,0.0,Yes,2026-08-02,8,Sunday,August
USR01190,SES01190,Browse,2026-08-03 03:44:11,Mobile,East,Google Ads,Home,0.0,Yes,2026-08-03,3,Monday,August
USR01190,SES01190,Add to Cart,2026-08-03 03:46:11,Desktop,North,Google Ads,Sports,0.0,Yes,2026-08-03,3,Monday,August
USR01190,SES01190,Checkout,2026-08-03 03:51:11,Desktop,South,Email,Home,0.0,Yes,2026-08-03,3,Monday,August
USR01191,SES01191,Browse,2026-07-24 00:15:55,Desktop,North,Google Ads,Sports,0.0,Yes,2026-07-24,0,Friday,July
USR01191,SES01191,Add to Cart,2026-07-24 00:17:55,Desktop,South,Social Media,Sports,0.0,Yes,2026-07-24,0,Friday,July
USR01191,SES01191,Checkout,2026-07-24 00:22:55,Mobile,East,Social Media,Electronics,0.0,Yes,2026-07-24,0,Friday,July
USR01192,SES01192,Browse,2026-07-22 03:01:29,Desktop,East,Organic,Electronics,0.0,Yes,2026-07-22,3,Wednesday,July
USR01192,SES01192,Add to Cart,2026-07-22 03:05:29,Mobile,South,Organic,Home,0.0,Yes,2026-07-22,3,Wednesday,July
USR01192,SES01192,Checkout,2026-07-22 03:10:29,Mobile,North,Email,Sports,0.0,Yes,2026-07-22,3,Wednesday,July
USR01193,SES01193,Browse,2026-07-26 21:54:06,Tablet,East,Social Media,Beauty,0.0,Yes,2026-07-26,21,Sunday,July
USR01193,SES01193,Add to Cart,2026-07-26 21:56:06,Desktop,South,Google Ads,Fashion,0.0,Yes,2026-07-26,21,Sunday,July
USR01193,SES01193,Checkout,2026-07-26 21:59:06,Mobile,South,Organic,Home,0.0,Yes,2026-07-26,21,Sunday,July
USR01194,SES01194,Browse,2026-07-25 09:12:46,Desktop,North,Google Ads,Fashion,0.0,Yes,2026-07-25,9,Saturday,July
